antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhang
Frozen Food,Cooking Sauces,0.10091321871333095,0.1505535431865721,0.023723279424519156,0.23508594539939331,1.5614773350638795,0.008530436792865689,1.1105122878895972,0.3999400831879649
Frozen Food,Coffee,0.10091321871333095,0.09805622162134585,0.010764756900158155,0.10667340748230536,1.087880052060701,0.0008695879614804298,1.0096461763627491,0.08984784801636592
Frozen Food,Snack,0.10091321871333095,0.13249324014080915,0.018978623539615325,0.18806875631951467,1.4194592578432064,0.005608304219247972,1.0684485498141216,0.3286739164788927
Frozen Food,Eggs,0.10091321871333095,0.27524105912963626,0.032447324116116526,0.32153690596562184,1.1682010924619377,0.004671862917278686,1.0682363524899998,0.16014360164693295
Frozen Food,Flour,0.10091321871333095,0.08019998979643896,0.01163205958879649,0.11526794742163801,1.4372563851218365,0.003538820477661535,1.0396368115329393,0.3383765832330358
Frozen Food,Instant Noodles,0.10091321871333095,0.1585123207999592,0.02515177797051171,0.24924165824064715,1.5723803486240504,0.00915578947286775,1.1208502555270576,0.40487922672507887
Frozen Food,Condensed/Evap Milk,0.10091321871333095,0.10162746798632723,0.01484618131727973,0.14711830131445905,1.447623405654976,0.004590626413093452,1.0533377998358298,0.343918531955955
Frozen Food,Biscuits,0.10091321871333095,0.22804958930666802,0.026376205295648183,0.26137512639029326,1.1461328528805679,0.0033629872124590933,1.0451183520543537,0.14181144716917005
Frozen Food,Tonic Food Drink,0.10091321871333095,0.10734146217029743,0.012040202030508648,0.11931243680485339,1.1115223734847584,0.0012080295815086826,1.0135927599467003,0.11159434367837875
Frozen Food,Sugar,0.10091321871333095,0.09826029284220193,0.0134687005765012,0.13346814964610718,1.358312150162693,0.0035529381540801274,1.0406307705706677,0.2934001537247295
Frozen Food,Cultured Milk,0.10091321871333095,0.05652772817713382,0.010560685679302077,0.10465116279069768,1.8513244060112501,0.004856290682395251,1.0537482516463181,0.5114591411476165
Frozen Food,Cooking Oils,0.10091321871333095,0.129534207438396,0.018774552318759248,0.186046511627907,1.4362732077269023,0.005702838512670411,1.0694294022899704,0.3378468478692618
Frozen Food,Canned Product,0.10091321871333095,0.0790265802765165,0.012754451303504923,0.1263902932254803,1.599339017115971,0.004779624723894206,1.0542161019751446,0.41680258752766264
Frozen Food,Liquid Milk,0.10091321871333095,0.13504413040151012,0.020203050864751798,0.20020222446916078,1.4824948250170082,0.006575312997592623,1.081468211166759,0.3619910734193207
Frozen Food,Rice,0.10091321871333095,0.1616754247232284,0.017499107188408754,0.17340748230535893,1.072565497212793,0.001183919692742931,1.0141932782247425,0.0752496944011511
Cooking Sauces,Frozen Food,0.1505535431865721,0.10091321871333095,0.023723279424519156,0.15757370382921043,1.5614773350638795,0.008530436792865689,1.0672586852682866,0.42331195711840874
Cooking Sauces,Coffee,0.1505535431865721,0.09805622162134585,0.01652976888934238,0.10979329041003051,1.1196973388798168,0.0017670572927610036,1.013184655498823,0.12584844103362633
Cooking Sauces,Seasoning Powder,0.1505535431865721,0.03137595020662211,0.010611703484516096,0.07048458149779736,2.246452490956628,0.005887943010063679,1.0420742147066198,0.6531944444444445
Cooking Sauces,Snack,0.1505535431865721,0.13249324014080915,0.02147849599510229,0.14266350389698407,1.0767606237523235,0.0015311692436341083,1.0118626278041392,0.08392344838900642
Cooking Sauces,Eggs,0.1505535431865721,0.27524105912963626,0.047650630069894395,0.3165028803795324,1.1499115770749238,0.0062121133875028545,1.0603686834449397,0.15347396647182512
