antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhang
Drinking Water,Canned Product,0.03586513523527232,0.17124861059651722,0.010670618747684327,0.2975206611570248,1.7373610222042621,0.004528764169787748,1.1797519778567227,0.4402023074492523
Drinking Water,Seasoning Powder,0.03586513523527232,0.20155613190070396,0.014227491663579103,0.39669421487603307,1.9681575109382599,0.0069986537354619705,1.3234480553426688,0.5102093100709656
Drinking Water,Biscuits,0.03586513523527232,0.3948128936643201,0.015635420526120786,0.43595041322314054,1.1041949749336113,0.0014754027022207544,1.0729324522581287,0.09787307203784193
Drinking Water,Tonic Food Drink,0.03586513523527232,0.2632826972952946,0.015116709892552798,0.42148760330578516,1.6008936691842302,0.005674040348949791,1.2734684803895622,0.3893116081264571
Drinking Water,Sugar,0.03586513523527232,0.4716561689514635,0.020303816228232678,0.5661157024793388,1.2002720196321566,0.003387803944237988,1.217706734416627,0.17306243397641632
Drinking Water,Instant Noodles,0.03586513523527232,0.2937384216376436,0.016005928121526493,0.44628099173553726,1.5193143247908867,0.0054709599056969645,1.275487328087241,0.3545233805013992
Drinking Water,Cooking Oils,0.03586513523527232,0.41215264912930716,0.02171174509077436,0.6053719008264463,1.4688050704158384,0.006929834592176018,1.4896236535152636,0.331047527912192
Drinking Water,Coffee,0.03586513523527232,0.21608002964060763,0.011411633938495739,0.3181818181818182,1.4725183938146902,0.003661894453793694,1.1497492898604422,0.33282826619234274
Drinking Water,Cooking Sauces,0.03586513523527232,0.3292330492775102,0.0192663949610967,0.5371900826446281,1.631640820456731,0.007458407124837722,1.449335732811094,0.4015206068238118
Drinking Water,Flour,0.03586513523527232,0.2764727676917377,0.010670618747684327,0.2975206611570248,1.0761300783473733,0.0007548855455501279,1.0299622954035264,0.07337594684839334
Drinking Water,Eggs,0.03586513523527232,0.5010003705075954,0.02045201926639496,0.5702479338842975,1.1382185871570176,0.0024835732252185133,1.1611337532419415,0.12595139675569952
Drinking Water,Rice,0.03586513523527232,0.4001482030381623,0.017710263060392736,0.49380165289256195,1.2340469084787267,0.0033588936442778394,1.1850133458348142,0.1967131770381611
